path,file,depth,category,feature,total,code,comment,blank,exports,importsOut,fanIn,unusedExports,hasClass,hasInterface,markers,isBarrel,god,orphan
domain/value-objects/Brand.ts,Brand.ts,3,domain,core,36,31,0,5,4,3,14,0,0,0,0,0,0,0
domain/ports/plugins/ISkillPlayback.ts,ISkillPlayback.ts,4,domain,plugin,34,28,0,6,4,3,3,0,0,1,0,0,0,0
domain/ports/automation/IAppDriver.ts,IAppDriver.ts,4,domain,platform,31,27,0,4,3,8,11,0,0,1,0,0,0,0
domain/ports/persistence/IRunRepository.ts,IRunRepository.ts,4,domain,run,28,25,0,3,2,5,15,0,0,1,0,0,0,0
domain/ports/persistence/IWorkflowRepository.ts,IWorkflowRepository.ts,4,domain,workflow,25,22,0,3,2,3,16,0,0,1,0,0,0,0
domain/events/index.ts,index.ts,3,domain,core,24,21,0,3,2,7,3,0,0,1,0,1,0,0
domain/ports/automation/IAppDriverFactory.ts,IAppDriverFactory.ts,4,domain,platform,24,20,0,4,4,2,6,0,0,1,0,0,0,0
domain/ports/perception/IObservationStream.ts,IObservationStream.ts,4,domain,perception,25,20,0,5,4,3,11,0,0,1,0,0,0,0
domain/ports/persistence/IStorageService.ts,IStorageService.ts,4,domain,persistence,23,19,0,4,2,4,6,0,0,1,0,0,0,0
domain/value-objects/PerceptionFrame.ts,PerceptionFrame.ts,3,domain,perception,19,17,0,2,1,2,9,0,0,1,0,0,0,0
domain/ports/perception/IPerceptionSource.ts,IPerceptionSource.ts,4,domain,perception,17,15,0,2,2,0,13,0,0,1,0,0,0,0
domain/ports/persistence/ICheckpointRepository.ts,ICheckpointRepository.ts,4,domain,persistence,17,15,0,2,1,6,5,0,0,1,0,0,0,0
domain/value-objects/ObservationFrame.ts,ObservationFrame.ts,3,domain,perception,18,15,0,3,2,1,13,0,0,1,0,0,0,0
domain/ports/platform/IConfigService.ts,IConfigService.ts,4,domain,platform,21,14,3,4,1,1,13,0,0,1,0,0,0,0
domain/value-objects/CheckpointReason.ts,CheckpointReason.ts,3,domain,core,15,13,0,2,2,0,15,0,0,0,0,0,0,0
domain/ports/agent/IConversationCompactor.ts,IConversationCompactor.ts,4,domain,core,15,12,0,3,3,0,3,0,0,1,0,0,0,0
domain/ports/automation/ITabManager.ts,ITabManager.ts,4,domain,core,14,12,0,2,2,0,6,0,0,1,0,0,0,0
domain/ports/automation/IWindowManager.ts,IWindowManager.ts,4,domain,core,22,12,7,3,2,2,6,0,0,1,0,0,0,0
domain/value-objects/index.ts,index.ts,3,domain,core,13,12,0,1,12,12,63,0,0,0,0,1,0,0
domain/ports/perception/IPerceptionPipeline.ts,IPerceptionPipeline.ts,4,domain,perception,14,11,0,3,2,4,4,0,0,1,0,0,0,0
domain/value-objects/CheckpointReadModel.ts,CheckpointReadModel.ts,3,domain,core,13,11,0,2,1,3,5,0,0,1,0,0,0,0
domain/ports/reporting/IReportGenerator.ts,IReportGenerator.ts,4,domain,reporting,13,10,0,3,2,2,4,0,0,1,0,0,0,0
domain/types/ActionRecordingTypes.ts,ActionRecordingTypes.ts,3,domain,core,12,10,0,2,1,0,4,0,0,1,0,0,0,0
domain/value-objects/SkillId.ts,SkillId.ts,3,domain,skill,12,10,0,2,2,0,2,0,0,0,0,0,0,0
domain/ports/perception/IObservationCoordinator.ts,IObservationCoordinator.ts,4,domain,perception,17,9,6,2,1,3,8,0,0,1,0,0,0,0
domain/ports/perception/IObservationSampler.ts,IObservationSampler.ts,4,domain,perception,12,9,0,3,2,2,10,0,0,1,0,0,0,0
domain/ports/persistence/ISkillRepository.ts,ISkillRepository.ts,4,domain,skill,11,9,0,2,1,3,6,0,0,1,0,0,0,0
domain/value-objects/ObservationProfile.ts,ObservationProfile.ts,3,domain,perception,11,9,0,2,3,0,9,0,0,0,0,0,0,0
domain/value-objects/VisualContext.ts,VisualContext.ts,3,domain,core,12,9,0,3,1,0,3,0,1,0,0,0,0,0
domain/ports/platform/ILogger.ts,ILogger.ts,4,domain,platform,10,8,0,2,1,1,4,0,0,1,0,0,0,0
domain/ports/automation/IShellPolicy.ts,IShellPolicy.ts,4,domain,core,9,7,0,2,2,0,8,0,0,1,0,0,0,0
domain/value-objects/ArtifactRetention.ts,ArtifactRetention.ts,3,domain,core,9,7,0,2,3,0,5,0,0,0,0,0,0,0
domain/value-objects/PluginCapability.ts,PluginCapability.ts,3,domain,plugin,9,7,0,2,3,0,2,0,0,0,0,0,0,0
domain/ports/plugins/IPluginRegistry.ts,IPluginRegistry.ts,4,domain,plugin,8,6,0,2,1,0,2,0,0,1,0,0,0,0
domain/value-objects/RoleRef.ts,RoleRef.ts,3,domain,core,8,6,0,2,2,0,5,0,0,1,0,0,0,0
domain/ports/perception/ISensor.ts,ISensor.ts,4,domain,perception,7,5,0,2,1,1,3,0,0,1,0,0,0,0
domain/ports/platform/IEventBus.ts,IEventBus.ts,4,domain,platform,7,5,0,2,1,1,16,0,0,1,0,0,0,0
domain/value-objects/ConversationSnapshot.ts,ConversationSnapshot.ts,3,domain,core,6,5,0,1,1,0,12,0,0,1,0,0,0,0
domain/value-objects/MediaAttachment.ts,MediaAttachment.ts,3,domain,core,6,5,0,1,1,0,1,0,0,1,0,0,0,0
domain/value-objects/WorkflowStepKind.ts,WorkflowStepKind.ts,3,domain,workflow,6,5,0,1,2,0,8,0,0,0,0,0,0,0
domain/ports/persistence/IPersistenceAdapter.ts,IPersistenceAdapter.ts,4,domain,persistence,6,4,0,2,1,3,1,0,0,1,0,0,0,0
domain/ports/reporting/IRunHealthMonitor.ts,IRunHealthMonitor.ts,4,domain,run,11,4,5,2,1,1,4,0,0,1,0,0,0,0
domain/ports/reporting/IRunReportWriter.ts,IRunReportWriter.ts,4,domain,run,4,3,0,1,1,0,3,0,0,1,0,0,0,0
domain/value-objects/CheckpointMetadata.ts,CheckpointMetadata.ts,3,domain,core,4,3,0,1,1,0,7,0,0,0,0,0,0,0
domain/ports/plugins/IPlugin.ts,IPlugin.ts,4,domain,plugin,3,2,0,1,1,0,4,0,0,0,0,0,0,0
frontend/features/workflows/components/WorkflowWorkspace.tsx,WorkflowWorkspace.tsx,5,frontend,workflow,236,223,0,13,1,8,1,0,0,0,0,0,0,0
frontend/features/workflows/components/useWorkflowWorkspace.ts,useWorkflowWorkspace.ts,5,frontend,workflow,244,215,0,29,2,7,4,0,0,0,0,0,0,0
frontend/features/runs/components/RunActivityLog.tsx,RunActivityLog.tsx,5,frontend,run,221,201,0,20,1,7,1,0,0,0,0,0,0,0
frontend/features/runs/components/platform/ElectronPlatformFields.tsx,ElectronPlatformFields.tsx,6,frontend,run,210,200,0,10,1,4,1,0,0,0,0,0,0,0
frontend/features/runs/components/HistorySidebar.tsx,HistorySidebar.tsx,5,frontend,run,193,177,0,16,1,5,1,0,0,0,0,0,0,0
frontend/features/runs/components/SettingsSidebar.tsx,SettingsSidebar.tsx,5,frontend,run,192,172,0,20,1,6,1,0,0,0,0,0,0,0
frontend/features/runs/components/PromptEditor.tsx,PromptEditor.tsx,5,frontend,run,167,154,0,13,1,5,1,0,0,0,0,0,0,0
frontend/features/runs/components/inspector/RawTab.tsx,RawTab.tsx,6,frontend,run,148,138,0,10,1,7,1,0,0,0,0,0,0,0
frontend/features/runs/components/RunForm.tsx,RunForm.tsx,5,frontend,run,146,130,0,16,1,4,1,0,0,0,0,0,0,0
frontend/features/runs/components/prompts/PromptField.tsx,PromptField.tsx,6,frontend,run,137,126,0,11,2,2,1,0,0,1,0,0,0,0
frontend/features/runs/store.ts,store.ts,4,frontend,run,132,119,1,12,1,8,4,0,0,0,0,0,0,0
frontend/features/plugins/components/PluginsWorkspace.tsx,PluginsWorkspace.tsx,5,frontend,plugin,127,117,0,10,1,2,1,0,0,0,0,0,0,0
frontend/features/workflows/components/WorkflowRunDrilldown.tsx,WorkflowRunDrilldown.tsx,5,frontend,run,117,108,2,7,1,3,1,0,0,0,0,0,0,0
frontend/features/runs/components/StepInspector.tsx,StepInspector.tsx,5,frontend,run,122,106,0,16,1,5,1,0,0,0,0,0,0,0
frontend/features/skills/components/SkillsWorkspace.tsx,SkillsWorkspace.tsx,5,frontend,skill,111,104,0,7,1,4,1,0,0,0,0,0,0,0
frontend/features/runs/components/useRunForm.ts,useRunForm.ts,5,frontend,run,112,98,2,12,1,9,1,0,0,0,0,0,0,0
frontend/features/runs/components/RunPanel.tsx,RunPanel.tsx,5,frontend,run,98,89,0,9,1,8,1,0,0,0,0,0,0,0
frontend/features/runs/components/LiveView.tsx,LiveView.tsx,5,frontend,run,96,85,0,11,1,4,1,0,0,0,0,0,0,0
frontend/features/runs/components/RunSafetyView.tsx,RunSafetyView.tsx,5,frontend,run,90,82,0,8,1,4,1,0,0,0,0,0,0,0
frontend/features/runs/components/useRunPanel.ts,useRunPanel.ts,5,frontend,run,94,80,0,14,1,5,1,0,0,0,0,0,0,0
frontend/features/runs/components/RunTimelineView.tsx,RunTimelineView.tsx,5,frontend,run,88,78,0,10,1,2,1,0,0,0,0,0,0,0
frontend/app/App.tsx,App.tsx,3,frontend,core,86,76,0,10,1,11,1,0,0,0,0,0,0,0
frontend/features/runs/components/inspector/SummaryTab.tsx,SummaryTab.tsx,6,frontend,run,77,69,0,8,1,4,1,0,0,0,0,0,0,0
frontend/features/workflows/components/WorkflowWorkspace.helpers.ts,WorkflowWorkspace.helpers.ts,5,frontend,workflow,72,64,0,8,6,0,1,0,0,1,0,0,0,0
frontend/features/runs/components/ResizableSidebar.tsx,ResizableSidebar.tsx,5,frontend,run,65,56,0,9,1,1,1,0,0,0,0,0,0,0
frontend/features/runs/components/inspector/InspectorContent.tsx,InspectorContent.tsx,6,frontend,run,62,55,0,7,2,10,1,0,0,1,0,0,0,0
frontend/features/runs/components/inspector/VisionTab.tsx,VisionTab.tsx,6,frontend,run,59,54,0,5,1,2,1,0,0,0,0,0,0,0
frontend/lib/platformRegistry.tsx,platformRegistry.tsx,3,frontend,platform,57,51,0,6,3,7,9,0,0,0,0,0,0,0
frontend/features/workflows/components/WorkflowStepList.tsx,WorkflowStepList.tsx,5,frontend,workflow,54,48,1,5,1,3,1,0,0,0,0,0,0,0
frontend/ui/FormInput.tsx,FormInput.tsx,3,frontend,core,52,48,0,4,1,1,1,0,0,0,0,0,0,0
frontend/features/runs/components/RunPlanView.tsx,RunPlanView.tsx,5,frontend,run,51,47,0,4,1,3,1,0,0,0,0,0,0,0
frontend/ui/Button.tsx,Button.tsx,3,frontend,core,56,47,0,9,1,2,11,0,0,0,0,0,0,0
frontend/ui/SegmentedControl.tsx,SegmentedControl.tsx,3,frontend,core,51,47,0,4,1,2,5,0,0,0,0,0,0,0
frontend/features/runs/components/ComposeWorkspace.tsx,ComposeWorkspace.tsx,5,frontend,run,51,45,0,6,1,5,1,0,0,0,0,0,0,0
frontend/features/runs/components/platform/PlatformSelector.tsx,PlatformSelector.tsx,6,frontend,run,39,35,0,4,1,4,2,0,0,0,0,0,0,0
frontend/features/runs/components/inspector/ContextTab.tsx,ContextTab.tsx,6,frontend,run,36,33,0,3,1,3,1,0,0,0,0,0,0,0
frontend/ui/CollapsibleSection.tsx,CollapsibleSection.tsx,3,frontend,core,35,32,0,3,1,2,2,0,0,0,0,0,0,0
frontend/features/runs/components/RunStateView.tsx,RunStateView.tsx,5,frontend,run,32,29,0,3,1,3,1,0,0,0,0,0,0,0
frontend/app/main.tsx,main.tsx,3,frontend,core,32,28,0,4,0,7,0,0,0,0,0,0,0,0
frontend/features/runs/components/RunsWorkspace.tsx,RunsWorkspace.tsx,5,frontend,run,24,21,0,3,1,3,1,0,0,0,0,0,0,0
frontend/features/runs/components/JsonTreeView.tsx,JsonTreeView.tsx,5,frontend,run,24,20,0,4,1,1,2,0,0,0,0,0,0,0
frontend/ui/NumberField.tsx,NumberField.tsx,3,frontend,core,23,20,1,2,1,1,1,0,0,0,0,0,0,0
frontend/features/runs/components/prompts/promptMetadata.ts,promptMetadata.ts,6,frontend,run,22,19,0,3,3,0,1,0,0,0,0,0,0,0
frontend/features/runs/components/platform/WebPlatformFields.tsx,WebPlatformFields.tsx,6,frontend,run,20,17,0,3,1,3,1,0,0,0,0,0,0,0
frontend/lib/buildPlatformConfig.ts,buildPlatformConfig.ts,3,frontend,platform,19,17,0,2,1,2,2,0,0,0,0,0,0,0
frontend/features/runs/components/inspector/inspectorPrimitives.tsx,inspectorPrimitives.tsx,6,frontend,run,20,16,0,4,3,2,5,0,0,0,0,0,0,0
frontend/lib/agentStateUtils.ts,agentStateUtils.ts,3,frontend,core,22,16,0,6,5,1,3,0,0,0,0,0,0,0
frontend/features/runs/stepInspectorStore.ts,stepInspectorStore.ts,4,frontend,run,20,15,0,5,1,1,3,0,0,0,0,0,0,0
frontend/ui/InfoCard.tsx,InfoCard.tsx,3,frontend,core,18,15,0,3,1,1,2,0,0,0,0,0,0,0
frontend/ui/SectionBlock.tsx,SectionBlock.tsx,3,frontend,core,18,15,0,3,1,1,1,0,0,0,0,0,0,0
frontend/lib/platformFieldTypes.ts,platformFieldTypes.ts,3,frontend,platform,18,14,0,4,3,1,4,0,0,1,0,0,0,0
frontend/app/electron.d.ts,electron.d.ts,3,frontend,platform,17,13,0,4,1,0,0,0,0,0,0,0,0,1
frontend/ui/EmptyState.tsx,EmptyState.tsx,3,frontend,core,10,9,0,1,1,0,4,0,0,0,0,0,0,0
frontend/lib/logger.ts,logger.ts,3,frontend,core,9,6,0,3,1,1,1,0,0,0,0,0,0,0
frontend/lib/cn.ts,cn.ts,3,frontend,core,7,5,0,2,1,2,11,0,0,0,0,0,0,0
frontend/lib/actionUtils.ts,actionUtils.ts,3,frontend,core,6,4,0,2,1,1,2,0,0,0,0,0,0,0
frontend/api/trpc.ts,trpc.ts,3,frontend,core,5,3,0,2,1,2,12,0,0,0,0,0,0,0
frontend/ui/FieldLabel.tsx,FieldLabel.tsx,3,frontend,core,5,3,1,1,1,0,2,0,0,0,0,0,0,0
infrastructure/playwright/PlaywrightAdapter.ts,PlaywrightAdapter.ts,3,infrastructure,platform,388,338,0,50,1,13,12,0,1,0,0,0,1,0
infrastructure/agent-runtime/adk/AdkAgentRuntime.ts,AdkAgentRuntime.ts,4,infrastructure,run,276,244,0,32,1,33,3,0,1,0,0,0,0,0
infrastructure/tools/catalog/polling.tools.ts,polling.tools.ts,4,infrastructure,tools,224,206,0,18,1,9,3,0,0,0,0,0,0,0
infrastructure/appium/AppiumAdapter.ts,AppiumAdapter.ts,3,infrastructure,platform,223,194,0,29,1,8,1,0,1,0,0,0,0,0
infrastructure/persistence/SQLiteRunRepository.ts,SQLiteRunRepository.ts,3,infrastructure,run,193,172,0,21,1,10,6,0,1,0,0,0,0,0
infrastructure/playwright/electron/ElectronDriver.ts,ElectronDriver.ts,4,infrastructure,platform,206,171,1,34,1,20,1,0,1,0,0,0,0,0
infrastructure/plugins/PluginLoader.ts,PluginLoader.ts,3,infrastructure,plugin,190,171,0,19,1,11,2,0,1,0,0,0,0,0
infrastructure/persistence/SQLiteWorkflowRepository.ts,SQLiteWorkflowRepository.ts,3,infrastructure,workflow,180,166,0,14,1,11,1,0,1,0,0,0,0,0
infrastructure/playwright/observation/PlaywrightStream.ts,PlaywrightStream.ts,4,infrastructure,perception,187,165,0,22,1,9,6,0,1,0,0,0,0,0
infrastructure/tools/catalog/snapshot-recording.tools.ts,snapshot-recording.tools.ts,4,infrastructure,tools,181,157,0,24,1,6,2,0,0,0,0,0,0,0
infrastructure/FileSystemStorage.ts,FileSystemStorage.ts,2,infrastructure,core,183,149,0,34,1,9,6,0,1,0,0,0,0,0
infrastructure/persistence/SQLiteMigrationManager.ts,SQLiteMigrationManager.ts,3,infrastructure,persistence,162,149,0,13,1,1,3,0,0,0,0,0,0,0
infrastructure/tools/catalog/observation.tools.ts,observation.tools.ts,4,infrastructure,tools,139,137,0,2,1,10,3,0,0,0,0,0,0,0
infrastructure/skills/SkillRunnerService.ts,SkillRunnerService.ts,3,infrastructure,run,138,126,0,12,1,12,3,0,1,0,0,0,0,0
infrastructure/ConfigService.ts,ConfigService.ts,2,infrastructure,settings,129,109,2,18,1,8,2,0,1,0,0,0,0,0
infrastructure/agent-runtime/adk/adkEventMapping.ts,adkEventMapping.ts,4,infrastructure,run,115,103,1,11,6,7,1,0,0,1,0,0,0,0
infrastructure/playwright/electron/ElectronWindowManager.ts,ElectronWindowManager.ts,4,infrastructure,platform,123,94,5,24,2,6,2,0,1,1,0,0,0,0
infrastructure/tools/buildToolCatalog.ts,buildToolCatalog.ts,3,infrastructure,tools,103,89,0,14,1,15,1,0,0,0,0,0,0,0
infrastructure/tools/catalog/interaction.tools.ts,interaction.tools.ts,4,infrastructure,tools,90,88,0,2,1,5,1,0,0,0,0,0,0,0
infrastructure/tools/catalog/mouse.tools.ts,mouse.tools.ts,4,infrastructure,tools,90,88,0,2,1,5,1,0,0,0,0,0,0,0
infrastructure/playwright/perception/SmartScrollCapture.ts,SmartScrollCapture.ts,4,infrastructure,perception,110,87,3,20,1,4,7,0,1,0,0,0,0,0
infrastructure/tools/catalog/meta.tools.ts,meta.tools.ts,4,infrastructure,tools,92,87,0,5,2,4,1,0,0,1,0,0,0,0
infrastructure/persistence/DatabaseSchema.ts,DatabaseSchema.ts,3,infrastructure,persistence,90,81,0,9,7,1,7,0,0,1,0,0,0,0
infrastructure/prompts/PromptService.ts,PromptService.ts,3,infrastructure,prompt,96,81,0,15,1,5,2,0,1,0,0,0,0,0
infrastructure/playwright/perception/RoleRefResolver.ts,RoleRefResolver.ts,4,infrastructure,perception,104,80,5,19,1,1,2,0,0,0,0,0,0,0
infrastructure/ActionRecordingService.ts,ActionRecordingService.ts,2,infrastructure,core,102,79,2,21,2,3,2,0,1,1,0,0,0,0
infrastructure/tools/catalog/tab.tools.ts,tab.tools.ts,4,infrastructure,tools,81,79,0,2,1,5,1,0,0,0,0,0,0,0
infrastructure/playwright/electron/electronCdpConnect.ts,electronCdpConnect.ts,4,infrastructure,platform,84,69,2,13,4,6,2,0,0,1,0,0,0,0
infrastructure/observability/OtelEventExporter.ts,OtelEventExporter.ts,3,infrastructure,logging,75,66,0,9,1,8,1,0,1,0,0,0,0,0
infrastructure/playwright/electron/ElectronWindowSelectionPolicy.ts,ElectronWindowSelectionPolicy.ts,4,infrastructure,platform,84,66,0,18,1,4,2,0,1,0,0,0,0,0
infrastructure/drivers/WebDriverProvider.ts,WebDriverProvider.ts,3,infrastructure,platform,82,61,5,16,1,9,1,0,1,0,0,0,0,0
infrastructure/playwright/PlaywrightTabs.ts,PlaywrightTabs.ts,3,infrastructure,platform,69,61,0,8,2,3,1,0,1,1,0,0,0,0
infrastructure/perception/PerceptionPipeline.ts,PerceptionPipeline.ts,3,infrastructure,perception,67,60,0,7,1,13,7,0,1,0,0,0,0,0
infrastructure/agent-runtime/adk/LlmConversationCompactor.ts,LlmConversationCompactor.ts,4,infrastructure,run,67,58,0,9,1,5,1,0,1,0,0,0,0,0
infrastructure/persistence/SQLiteSkillRepository.ts,SQLiteSkillRepository.ts,3,infrastructure,skill,66,58,0,8,1,8,1,0,1,0,0,0,0,0
infrastructure/tools/PostActionCaptureMiddleware.ts,PostActionCaptureMiddleware.ts,3,infrastructure,tools,71,58,0,13,1,7,10,0,1,0,0,0,0,0
infrastructure/agent-runtime/adk/ReplayLlm.ts,ReplayLlm.ts,4,infrastructure,run,64,57,0,7,2,2,1,0,1,1,0,0,0,0
infrastructure/agent-runtime/adk/assembleToolDependencies.ts,assembleToolDependencies.ts,4,infrastructure,run,66,56,5,5,1,9,1,0,0,0,0,0,0,0
infrastructure/playwright/observation/PlaywrightSampler.ts,PlaywrightSampler.ts,4,infrastructure,perception,63,56,0,7,1,5,7,0,1,0,0,0,0,0
infrastructure/agent-runtime/adk/RunArtifactSink.ts,RunArtifactSink.ts,4,infrastructure,run,63,55,0,8,1,5,2,0,1,0,0,0,0,0
infrastructure/plugins/PluginManifest.ts,PluginManifest.ts,3,infrastructure,plugin,63,55,0,8,6,8,2,0,0,1,0,0,0,0
infrastructure/agent-runtime/adk/RunMetricsPlugin.ts,RunMetricsPlugin.ts,4,infrastructure,run,67,54,0,13,5,4,2,0,1,1,0,0,0,0
infrastructure/playwright/BrowserPool.ts,BrowserPool.ts,3,infrastructure,platform,65,53,0,12,1,4,3,0,1,0,0,0,0,0
infrastructure/appium/MobileDriverProvider.ts,MobileDriverProvider.ts,3,infrastructure,platform,57,52,0,5,1,12,1,0,1,0,0,0,0,0
infrastructure/reporting/HtmlReportGenerator.ts,HtmlReportGenerator.ts,3,infrastructure,reporting,58,52,0,6,1,1,2,0,1,0,0,0,0,0
infrastructure/persistence/SqlJsConnection.ts,SqlJsConnection.ts,3,infrastructure,persistence,66,51,7,8,1,14,5,0,1,0,0,0,0,0
infrastructure/tools/catalog/electron.tools.ts,electron.tools.ts,4,infrastructure,tools,55,51,0,4,1,5,1,0,0,0,0,0,0,0
infrastructure/persistence/SQLiteCheckpointRepository.ts,SQLiteCheckpointRepository.ts,3,infrastructure,persistence,54,50,0,4,1,10,7,0,1,0,0,0,0,0
infrastructure/plugins/PluginWorkerHarness.ts,PluginWorkerHarness.ts,3,infrastructure,plugin,56,50,0,6,1,5,1,0,0,0,0,0,0,0
infrastructure/persistence/SQLiteAdapter.ts,SQLiteAdapter.ts,3,infrastructure,persistence,64,49,10,5,1,17,1,0,1,0,0,0,0,0
infrastructure/tools/catalog/shell.tools.ts,shell.tools.ts,4,infrastructure,tools,53,49,0,4,1,7,2,0,0,0,0,0,0,0
infrastructure/playwright/electron/ElectronDriverProvider.ts,ElectronDriverProvider.ts,4,infrastructure,platform,57,47,0,10,1,8,1,0,1,0,0,0,0,0
infrastructure/drivers/WebDriver.ts,WebDriver.ts,3,infrastructure,platform,55,46,0,9,1,10,1,0,1,0,0,0,0,0
infrastructure/persistence/WorkflowRepositoryAdapter.ts,WorkflowRepositoryAdapter.ts,3,infrastructure,workflow,48,44,1,3,1,7,2,0,1,0,0,0,0,0
infrastructure/tools/ToolSpec.ts,ToolSpec.ts,3,infrastructure,tools,47,43,0,4,2,13,20,0,0,1,0,0,0,0
infrastructure/persistence/workflowRowMappers.ts,workflowRowMappers.ts,3,infrastructure,workflow,47,41,1,5,3,3,1,0,0,0,0,0,0,0
